Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Malta,MLT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.044345429,0.901952344,1.018925594,1.273303364,1.552410895,1.483823714,1.314628807,1.671365752,2.072289704,2.145008216,2.193051379,2.180574827,2.776468838,2.669556585,2.464936622,2.193772968,2.494443609,2.616128612,3.014633344,2.890608345,3.231041071,3.586735302,4.028211281,3.01770522,4.126294265,3.563982381,4.340964162,5.386307096,5.79625135,6.189700104,6.150148234,5.801971895,5.653875325,7.319842941,6.627570725,5.741551104,6.031525114,6.723491349,5.682394918,6.186419232,5.413532514,6.325824114,5.806537886,6.476880542,6.415248662,6.683221324,6.351303206,6.698844917,6.252313871,6.054221205,6.24572264,,,
Myanmar,MMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.126463436,0.118050129,0.128404767,0.114896942,0.12186273,0.113565138,0.114151924,0.143519312,0.113329151,0.121337278,0.169945717,0.183372237,0.171794378,0.140730642,0.156280444,0.149716773,0.156126042,0.161034419,0.156729748,0.151460103,0.160296107,0.159820341,0.155046852,0.156338533,0.1740435,0.174092598,0.172772749,0.124271111,0.101047966,0.107677461,0.101505631,0.09771264,0.112571125,0.121282414,0.139750443,0.153540419,0.157788749,0.160700795,0.17071419,0.18715418,0.20820005,0.178421826,0.186918221,0.198597431,0.249318393,0.231429911,0.249718723,0.248607924,0.176420659,0.201633279,0.173212744,,,
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.340565425,3.864042383,3.644444804,4.445574146,2.942323961,4.163295585,,,
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.354725444,1.418750649,1.950759501,1.537331503,1.90429507,1.768715016,1.714551013,1.834781534,2.05662736,2.160865169,2.228037566,2.305371726,2.419140009,2.490501695,2.607957615,2.748425977,2.895766485,3.182958,3.605482737,3.826729191,4.071500058,3.833107679,3.803710812,3.837534986,3.447336649,4.697561399,4.894753806,5.206503858,5.548613427,4.93611164,4.598526481,5.503962917,4.937768467,4.115447698,3.490897028,3.448289712,3.471353683,3.30163337,3.272191841,3.179037765,3.130942038,3.258317563,3.391991997,3.254643633,3.425718919,3.422433863,3.710703201,3.888755131,3.80929637,4.136008859,4.243208522,,,
Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.246471558,0.33753154,0.249691421,0.204440119,0.258117394,0.236710552,0.245676496,0.211805176,0.30737038,0.350627194,0.315753686,0.374072452,0.333946592,0.352559429,0.304216895,0.271738074,0.234646885,0.241999601,0.249400188,0.223302051,0.264258055,0.200174312,0.199636994,0.152126536,0.116392125,0.086047223,0.073389905,0.073479183,0.075818013,0.077749514,0.073783463,0.07390194,0.069760208,0.072388519,0.069289578,0.069523891,0.063257064,0.066555942,0.065305749,0.066754758,0.073839145,0.084131834,0.082185285,0.096502622,0.094012636,0.086742807,0.091728861,0.107836382,0.102780601,0.110193538,0.120258277,,,
Mauritania,MRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.042723193,0.053965174,0.068556378,0.094011178,0.12174319,0.162571513,0.175819885,0.188165647,0.216572571,0.246474834,0.373422889,0.337884354,0.367328071,0.374353481,0.375012493,0.383625906,0.378060863,0.395976468,0.402472739,0.405847836,0.411125183,0.42043429,0.544036143,0.559518032,0.503486951,0.371452307,0.205967787,1.761085199,1.685593477,1.446842144,1.317042649,1.321358906,1.375366717,1.344975819,1.377894738,1.278681179,1.247857459,1.211606616,0.435673431,0.456327284,0.456327788,0.483432883,0.498290663,0.497066596,0.534071365,0.532654687,0.517593437,0.57482064,0.59029373,0.628882985,0.613635432,,,
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.272514943,0.274719173,0.361281304,0.290764139,0.418299766,0.404197875,0.357726781,0.636179596,0.799157829,0.704146331,0.603767554,0.471904007,0.809099903,0.784435818,0.789327845,0.661868834,0.683638405,0.696483206,0.673537405,0.693763736,0.611166667,0.554282207,0.507067345,0.597240818,0.621320349,0.69658563,0.780151852,0.901872652,0.820885226,1.003344389,1.381911171,1.421894183,1.575762997,1.617341034,1.459753641,1.630203206,1.720327056,1.740436164,1.892875948,2.099855607,2.332671651,2.472414348,2.463461291,2.572994518,2.589584283,2.743053908,3.015100208,3.083950133,3.11613989,3.031310587,3.214898776,,,
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,0.085120069,0.087661929,0.105317252,0.087782988,0.090681989,0.086608723,0.100382604,0.107663548,0.11354083,0.115166839,0.107223999,0.109327767,0.106420206,0.112568448,0.114474213,0.105412907,0.114064145,0.094481767,0.090566939,0.085530289,0.080103727,0.076726897,0.07221298,0.06704053,0.062704148,0.062019922,0.064822804,0.068346753,0.067257282,0.070716132,0.07295485,0.073236475,0.070065589,0.072957526,0.07745122,0.090570284,0.08000259,0.077926186,0.074097715,0.078201439,0.077604816,0.070929827,0.071645124,0.069522884,0.081700954,0.072719304,0.082554367,,,
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,1.338572181,1.491450516,1.563103835,1.491553162,1.584082478,1.579470868,1.896414783,1.753895583,1.761545575,2.01998951,2.023859565,2.173808169,2.102079989,2.543836407,2.262852606,2.298687671,2.464895964,2.440349148,2.483672685,2.817079161,3.107600327,3.666027293,3.920736208,4.655639926,4.652496226,5.844623648,5.897259014,5.724202398,5.107869463,4.714109527,5.405598437,5.714211956,5.534942437,6.438811732,6.596962621,6.863351456,6.481820062,7.656798012,7.809635347,7.33642159,7.667467327,,,
Namibia,NAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018134907,0.692806066,0.74130287,0.738347398,0.822080572,0.98645943,1.025713815,1.022105623,1.053666343,0.896437496,0.865572541,1.044306321,0.898819029,0.945791442,0.979296867,1.139704177,1.134253903,1.157888691,1.695569102,1.484935372,1.457397932,,,
New Caledonia,NCL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.90816456,10.73623209,6.607052602,7.059635013,12.23965287,13.39252174,16.01513738,15.19224586,18.37453086,15.00842643,22.17176852,21.30287827,14.312436,20.91130861,21.57660821,19.02428571,17.55382774,15.46877393,11.02656277,11.61706762,14.00127273,9.676805556,8.755121107,7.944325997,8.010058692,9.515026144,9.119876623,9.31072848,9.68927431,10.31762485,9.669529762,10.39395471,10.02218714,9.747936113,9.211056539,8.968,8.953436548,9.056476329,8.8008,9.727766784,10.78276509,8.774180486,10.96010655,12.18353379,11.09338109,12.10897083,11.65645247,12.14769389,13.45150317,11.60216223,15.68059378,,,
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.008790758,0.016039712,0.018720874,0.024269874,0.025561461,0.023896269,0.034387401,0.032532755,0.038664472,0.044435227,0.049030308,0.05091832,0.05424162,0.068814656,0.058748209,0.065810381,0.06399122,0.068368706,0.075776232,0.084666922,0.098050683,0.114312515,0.121286663,0.152077682,0.152402716,0.148753581,0.13081742,0.141132629,0.13562468,0.138494359,0.107353493,0.102623944,0.094886876,0.102899491,0.098595726,0.100404622,0.106926446,0.102754411,0.105173395,0.100012948,0.072406951,0.066605835,0.068888342,0.07181958,0.0758855,0.062860642,0.058973494,0.05785668,0.062203591,0.070929601,0.088827077,,,
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.075348847,0.089163494,0.088721773,0.111164016,0.147963283,0.234157461,0.251436525,0.244682886,0.123667694,0.22078522,0.383738642,0.561853829,0.704174352,0.822384769,1.007021094,0.745623014,0.844407351,0.749982955,0.694760991,0.98142729,0.924784532,0.870971874,0.843982948,0.751665589,0.851423347,0.833035882,0.853537887,0.671203496,0.779383188,0.455483659,0.474552558,0.461303369,0.645018907,0.582305872,0.441207323,0.322040394,0.363611758,0.352610133,0.343834089,0.373763101,0.644398113,0.661488951,0.759338561,0.702663375,0.713585957,0.750050856,0.687395022,0.64686256,0.612540586,0.461569798,0.494090977,,,
Nicaragua,NIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.299629658,0.306534324,0.34988529,0.433941723,0.474344286,0.378621787,0.451955124,0.493794728,0.545683799,0.552994103,0.585270851,0.609113564,0.629509392,0.695472366,0.718996553,0.68935272,0.771456576,0.954128348,0.858793406,0.542282128,0.623863934,0.640497964,0.615609117,0.567200812,0.511405892,0.536748714,0.596201557,0.62892716,0.567696374,0.365283913,0.615924499,0.47339535,0.551445207,0.517457084,0.557639082,0.596547066,0.604404252,0.648059956,0.692949009,0.72228758,0.737581064,0.765746226,0.769230784,0.829541595,0.821727312,0.791851986,0.808409957,0.821146261,0.773772963,0.782776331,0.780988797,,,
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.39917962,6.520357665,7.060853797,7.623924888,7.987673248,8.174053896,8.321531816,8.476054637,8.920252219,9.00064816,10.88580887,10.67681011,11.83880977,12.32545243,11.84534918,11.19687488,12.31905294,11.85592809,12.23297754,13.37862422,12.54494544,11.57815117,9.384833319,9.623180022,10.05639192,10.20925607,9.956978312,10.40360157,9.953506258,10.98402906,10.93415943,10.88824031,10.55965636,10.83405743,10.77870494,10.74101575,11.53120003,10.9794006,10.72163584,10.31030728,10.38355028,10.4245292,10.67338075,10.7881245,10.86511578,10.55327096,10.2287715,10.4852359,10.57092535,10.26292232,10.95836494,,,
Norway,NOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.658563698,3.698694388,3.868626059,4.086515969,4.382327935,4.407489804,5.2127318,5.10729497,5.539193646,5.775392981,7.227535069,6.968451763,7.482238767,7.706917012,6.948906194,7.402973015,7.25721632,7.717269592,8.022156267,8.175867651,8.575079914,8.106447981,7.984938224,7.288821034,7.994577424,8.399848188,8.073402212,8.391288314,7.946423413,8.821133024,7.394565756,7.514294892,6.905565765,7.466680705,6.744432118,8.007501633,7.572807929,7.74829047,8.230233169,9.193977785,8.641315111,9.103825621,8.247632796,9.337691559,9.291459327,9.179216926,9.495835691,9.57484966,10.55446109,9.749351278,11.69644457,,,
Nepal,NPL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.008452019,0.008308214,0.008906085,0.009841178,0.0146711,0.017204536,0.017905497,0.019576422,0.022819092,0.03530914,0.019668228,0.016772237,0.022194961,0.034220405,0.03377785,0.027350755,0.021461655,0.025083422,0.023999525,0.036505698,0.037728268,0.030894208,0.029456752,0.032109902,0.044623002,0.042021559,0.042636323,0.0516794,0.057530373,0.051646321,0.035027552,0.051738434,0.069871894,0.075022377,0.084614306,0.09885702,0.117745399,0.128572725,0.101532998,0.141895266,0.13950437,0.146028181,0.112431171,0.120361736,0.111090402,0.128167822,0.10385572,0.104004228,0.116089343,0.132064778,0.139872076,,,
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.867069736,4.863166095,4.516526591,4.830336124,5.069180011,5.212262974,5.237592586,5.007613524,4.907836687,5.147130698,5.050328032,5.278783386,5.577719274,6.14695843,6.203229487,5.923148779,6.184562611,6.506157298,5.769779892,5.299398842,5.608463812,5.288863324,5.779176198,5.615176132,5.979286046,6.714909304,7.052053415,7.363341376,7.735165377,7.700344326,7.106478167,6.917264456,7.115539542,7.53171127,7.289428729,7.390102085,7.708364148,8.19069685,7.851128702,8.530931136,8.527531171,8.893219173,8.408514119,8.42721618,8.503851498,8.205266214,8.018221574,7.957900811,8.026528614,7.489829232,7.223514813,,,
Oman,OMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,0.018067332,0.04106994,0.045694348,0.205537806,0.237418573,0.334919776,0.324221869,2.795644958,2.692228924,2.617373967,2.774377722,8.227472779,8.979362391,8.700699947,7.5486574,7.073166085,5.238231077,4.930346445,4.446426772,5.535655726,5.633730813,5.780406776,6.321588151,5.834654339,6.297553939,5.775217304,6.290269117,6.244480212,6.145291023,6.584378388,7.256649058,7.377910053,6.941354266,7.110978302,7.627426208,9.532602736,9.986457229,9.060123938,11.03399874,13.55754313,11.35817072,11.85151953,15.50100689,17.35080995,15.83434309,15.11839034,20.40894323,,,
Pakistan,PAK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.310813249,0.314031712,0.33648146,0.37700925,0.377653471,0.385998732,0.382514558,0.395241958,0.441152966,0.416436429,0.411083573,0.379293827,0.302708502,0.311613134,0.323710062,0.340684589,0.325011318,0.33637921,0.349121996,0.365172971,0.400927635,0.415796523,0.43673348,0.45501611,0.467642419,0.497723479,0.504632022,0.528589277,0.556623575,0.565116704,0.61720248,0.597420683,0.620590979,0.648248429,0.687234271,0.666858435,0.726049859,0.708930045,0.712146103,0.714069148,0.740094921,0.737334845,0.76211657,0.780049608,0.84821214,0.864941844,0.907828993,0.969294191,0.938135683,0.928251555,0.932118498,,,
Panama,PAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.877944529,0.942988418,0.988108948,0.952999382,0.970726245,1.15908755,1.219847759,1.213512001,1.402832858,1.385178365,1.444511737,1.658452658,1.734745524,1.951834375,1.770009501,2.08890943,2.00608881,1.873640363,1.499849325,1.644416631,1.569943047,1.639115478,1.57835262,1.636930881,1.319854216,1.177413187,1.206377875,1.372173177,1.229142073,1.036112238,1.113323034,1.278107942,1.638192258,1.489849285,1.606199666,1.082674526,1.642936908,1.965406879,2.027845624,1.8937136,1.8954335,2.248625582,1.8470849,1.898672089,1.757272877,2.031817962,2.149817895,2.040937155,2.132000743,2.388316593,2.619052137,,,
Peru,PER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.82301044,0.845857489,0.948039217,0.945331895,1.100690523,1.043370783,1.123616406,1.125434825,1.162325407,1.192640965,1.347901421,1.37177087,1.302434547,1.377053239,1.4479954,1.448490691,1.439891533,1.457345048,1.365260132,1.318753134,1.392011284,1.35667139,1.300325893,1.097087053,1.084465308,0.999329431,1.093861903,1.262368173,1.202734862,1.024147495,0.972329458,0.919170126,0.900170829,1.020582205,0.98805203,0.997656987,0.999899984,1.105579601,1.103148446,1.146282827,1.165256184,1.030060945,1.01710552,0.974405221,1.163908422,1.339513494,1.250909503,1.525262484,1.442044136,1.636660748,1.967657742,,,
Philippines,PHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.317264629,0.321160814,0.368528394,0.395822502,0.428483045,0.452308397,0.505972108,0.555419286,0.658384332,0.657131206,0.692125247,0.748592944,0.697216945,0.808249525,0.7604155,0.787632159,0.827315685,0.841991288,0.835272238,0.826985406,0.780617173,0.711549608,0.699007624,0.68831192,0.586191667,0.516316756,0.523325736,0.570108225,0.640929829,0.647927068,0.674162187,0.692078097,0.750082847,0.743906592,0.805275505,0.872200412,0.873263051,0.977703046,0.930734843,0.909779454,0.944047037,0.896012644,0.881218033,0.865957814,0.879317314,0.871957707,0.774813727,0.783897648,0.840350653,0.813883208,0.87314829,,,
Palau,PLW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.521892509,5.185132815,5.057931034,5.298622483,5.538752006,6.121869783,6.030698949,6.618536233,6.871943602,11.64640494,11.81769881,14.15708648,14.54053826,14.6132005,15.93694137,15.82662866,9.254070335,14.99795501,9.053575837,10.28102581,12.92785111,12.73366712,12.44817242,12.11532847,11.79276045,11.77894583,11.53969389,11.33300555,12.65792199,15.40130064,15.55358208,15.16954302,7.152195797,6.730498623,6.546265992,6.588061431,6.631477819,6.474866192,6.334700929,6.215912703,6.119954105,9.449082663,9.366538953,9.679390863,9.442918455,9.578741146,10.07820308,10.38965106,10.33315207,10.27423319,10.56927211,,,
Papua New Guinea,PNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.091350751,0.100789686,0.097202778,0.123668536,0.126458371,0.140836018,0.154423002,0.193181476,0.217196509,0.235032979,0.28465422,0.329624825,0.492521815,0.50735,0.581432802,0.545542358,0.544620929,0.532573914,0.549851055,0.574044168,0.569069406,0.584866539,0.573407782,0.575891227,0.570969111,0.578288317,0.547387151,0.604297096,0.555562008,0.501590031,0.515050014,0.484424997,0.47001124,0.44525442,0.474755976,0.432333057,0.446916146,0.514180247,0.556028818,0.470187319,0.499683598,0.585367635,0.620639627,0.683695937,0.75331653,0.756744919,0.735654873,0.766343844,0.530664215,0.497149592,0.457108929,,,
Poland,POL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.740362582,6.922802563,7.15360516,7.528621321,7.807291587,7.862051172,7.975704744,8.105834014,8.548589914,9.022079801,9.320318329,9.554993854,9.981742698,10.07663176,10.29951122,11.0409312,11.6146269,12.0794436,12.35662883,12.55388634,13.05936746,11.42279709,11.65347614,11.54822291,11.75733071,11.98594819,12.10401817,12.35406034,11.79069191,11.16361398,9.62387337,9.454323179,9.313060297,9.165543576,8.721797971,8.985979453,9.290074738,9.082854649,8.455913527,8.203076512,7.845564323,7.916899977,7.766906378,7.979570114,7.987697966,7.954794291,8.389978812,8.279968211,8.291631283,7.831575517,8.308632041,,,
Puerto Rico,PRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Korea,PRK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,7.003661222,7.04757877,7.196089067,7.115794913,7.154640859,7.547310598,7.994685905,8.43768461,9.034456488,9.972154676,11.26212352,11.78264043,12.1239087,12.24489826,12.2570679,12.38477815,12.08842826,11.91657839,11.65864039,10.55212276,2.892756616,3.140030406,3.358065518,3.448914744,3.273760833,3.316835386,3.362291392,3.486011219,3.527644797,2.918453969,3.220663768,3.064426502,2.923360157,,,
Portugal,PRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.928578089,1.018050319,1.034377865,1.110208624,1.21998414,1.288947997,1.327035861,1.398287231,1.472335783,1.668587261,1.757791405,1.898035761,2.126159183,2.317068608,2.366234787,2.348565289,2.396767891,2.403642892,2.379382628,2.590855545,2.763116005,2.763828494,2.951574043,3.0307109,2.907559769,2.734259393,3.042086135,3.14417772,3.28615515,4.118915142,4.226710165,4.410972934,4.842543085,4.697887488,4.760867235,5.17891567,5.041059445,5.265996648,5.714057485,6.331046774,6.119210997,6.066300051,6.412902146,5.858745455,6.025936055,6.217958495,5.617444894,5.773031758,5.527150947,5.432362813,4.952293367,,,
Paraguay,PRY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.159598561,0.185405662,0.19514768,0.198907208,0.204048758,0.252547862,0.229475369,0.212225146,0.250152535,0.214950351,0.299589574,0.249100317,0.274088146,0.325254482,0.348325559,0.29934886,0.367165076,0.401430309,0.491590343,0.439643025,0.479174378,0.43888753,0.414282937,0.41686026,0.429176831,0.433681867,0.458971326,0.504250061,0.559714911,0.566091108,0.532393811,0.512160469,0.586433394,0.644331742,0.745640541,0.82552354,0.763755978,0.835455406,0.877668898,0.859313008,0.689500478,0.699739828,0.699652025,0.716318073,0.705760763,0.649035343,0.662705591,0.675295272,0.697999601,0.711749078,0.785657461,,,
Pacific island small states,PSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.362616912,0.377280152,0.453798514,0.460405302,0.697863621,0.58499805,0.572559658,0.629494793,0.654396184,0.685635052,0.782632865,0.851416565,0.877018671,0.924739759,0.954152382,0.9122958,0.688802103,1.00605169,0.898974686,1.031358301,1.000050067,1.219054384,1.002531115,0.907450044,0.79448313,0.830557243,0.792527376,0.700509382,0.777904473,0.853024511,0.979559309,0.88467903,0.827198169,0.845632595,0.861437225,0.892417352,0.915037736,0.813833961,0.788055714,0.860902252,0.894553035,1.084976011,0.927462448,0.954590176,1.067720197,1.157820954,1.152663204,1.082004743,1.012566317,0.903927708,1.105729881,,,
French Polynesia,PYF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.469628472,0.726984363,0.569859182,0.76009627,0.732325922,0.902622003,1.251018298,1.393028161,1.489713208,1.509929065,1.75889625,1.988907454,1.829175086,1.70829962,1.710530269,1.628292974,1.959463571,1.980492126,2.179182426,1.916910502,1.933791249,2.112327189,2.096952444,2.546358636,2.690041491,3.348705539,3.360128617,3.291136366,3.014893909,3.133720122,3.179533196,3.158390258,3.144127949,2.956846445,2.54768319,2.658234201,2.642195894,2.671569811,2.601164725,2.502846031,2.65828792,3.05487077,3.008043847,3.216459587,3.130939474,3.337769338,3.300898999,3.239386851,3.306029055,3.288268805,3.296763845,,,
Qatar,QAT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.720010145,3.141327415,3.393195245,99.55979045,92.95579063,85.55037116,78.7237479,77.61927308,76.09371776,71.22085195,69.2203179,76.74687238,82.710691,87.72356923,68.2743311,66.66704796,59.75708055,54.42078573,54.83535788,69.95105365,58.54036612,51.83942486,44.56030947,36.43806749,36.13818942,33.43555708,33.38457483,27.16681313,26.79432027,30.93849861,24.71000405,36.4334847,54.74218657,62.4438532,61.0443299,61.50764436,62.10221162,68.53493638,58.87273765,54.8939623,58.49851186,49.62792249,45.22717767,54.7630097,61.62375014,63.17986651,58.63549683,58.34635245,50.03052062,42.27379191,40.310084,,,
Romania,ROU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.903812021,3.005891594,3.420285867,3.698826568,3.811762869,4.136449656,4.381022511,4.716318555,5.060132786,5.579907153,5.931369102,6.149550423,6.410251701,6.957304491,7.177785046,7.620014725,8.109155575,8.199979904,8.833289023,8.87596915,8.839647231,8.840159938,8.695110531,8.878868589,8.35419784,8.540541384,8.843110512,9.244904383,9.228068093,9.245609624,6.8469487,5.979301257,5.407607363,5.302368771,5.077610498,5.603084737,5.601094681,5.074362935,4.542174901,3.988948711,4.009474191,4.322797745,4.241675478,4.446939432,4.447221364,4.487669353,4.840827017,4.834551119,4.608328272,3.942916473,3.889250739,,,
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.39057475,13.22339656,11.612521,11.22259283,11.045876,10.58516901,10.39315754,10.51770259,10.64989759,10.67497744,10.72033443,11.09947206,11.1432954,11.28667505,11.71661827,11.73538062,12.08622017,11.09412852,12.22549662,,,
Rwanda,RWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.036252175,0.046509268,0.027647384,0.027180751,0.011598121,0.014745416,0.013257903,0.011800265,0.015594257,0.016116065,0.015626923,0.016115223,0.016569189,0.016984044,0.017351298,0.040378366,0.059489969,0.057591539,0.060298013,0.059780824,0.096297531,0.113178309,0.110972762,0.122947139,0.108003617,0.100785367,0.093306504,0.091391089,0.098886072,0.095434009,0.094537871,0.090443704,0.097486364,0.105785798,0.108183101,0.108122619,0.106369175,0.100875216,0.089505664,0.085452657,0.081677412,0.078698147,0.076705895,0.074736962,0.074494031,0.055999831,0.054658001,0.056141818,0.053087946,0.054675893,0.054818556,,,
South Asia,SAS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.243349769,0.256432846,0.276378593,0.292159252,0.280934558,0.301508008,0.304449659,0.300909205,0.321520258,0.319396319,0.318688533,0.324393232,0.327794915,0.332333988,0.335957032,0.356095258,0.361870142,0.417789531,0.413137024,0.422877935,0.43565936,0.457636746,0.476408647,0.504059006,0.51054788,0.54784139,0.572346756,0.597962049,0.631126021,0.670547373,0.689038771,0.715615257,0.744992527,0.758897002,0.791921984,0.823368679,0.881410927,0.898294106,0.903867575,0.945025698,0.966619135,0.967381162,0.972195982,0.997763942,1.040719283,1.068925468,1.127823472,1.190831117,1.300836748,1.398202002,1.401897506,,,
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.657376643,0.849791006,1.439548818,1.543951947,1.51313727,0.875213116,1.284611402,4.932738978,5.427907803,6.336592555,7.804820706,9.870209277,11.0915007,14.29764342,14.11602063,11.29541694,13.03498927,14.347747,13.19954864,14.92268149,17.21018371,16.73780357,14.14990702,13.55067797,12.36540955,13.0070924,14.72008927,13.12643018,13.40726513,13.0058986,13.4485435,15.99579967,16.53967927,17.67183785,16.98180487,12.72415816,13.72803741,11.34468416,10.7701562,11.54185856,14.74020635,14.22648827,14.95549868,14.32118182,16.60432398,16.10534901,17.05581328,15.18524524,15.86262634,16.08525459,17.03991344,,,
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.129783714,0.128810184,0.134379577,0.147903192,0.159284131,0.202254536,0.214127433,0.250771684,0.237412715,0.310546014,0.349795297,0.348434568,0.364911065,0.357019113,0.362390129,0.261773164,0.22446647,0.220171702,0.192450885,0.193232817,0.196007808,0.184041081,0.186959354,0.18456727,0.160274599,0.180714344,0.183310633,0.140806478,0.198508586,0.149926229,0.215697346,0.202976027,0.173829326,0.103041702,0.152757379,0.153587199,0.138475489,0.171064264,0.144305979,0.152281567,0.160938199,0.180138897,0.223206303,0.24241626,0.29557873,0.270222839,0.282122388,0.298918941,0.291688203,0.316755093,0.310858607,,,
Senegal,SEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.260796284,0.249277803,0.242530718,0.249740115,0.260445993,0.464220969,0.458078445,0.181310776,,0.120023468,0.310360744,0.311144157,0.324536786,0.335318327,0.388618956,0.526737417,0.352680653,0.434854994,0.497032725,0.534707544,0.601848334,0.575960771,0.518755616,0.434280807,0.529554848,0.415805424,0.401060318,0.35832573,0.388386891,0.507375771,0.423597206,0.441955114,0.435489543,0.436410525,0.460334559,0.401152473,0.418368605,0.356134024,0.365224143,0.384673118,0.399359784,0.42797475,0.437637932,0.46964656,0.481463165,0.519914512,0.41346223,0.448172755,0.44463771,0.464681448,0.545070856,,,
Singapore,SGP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.846573512,1.230233255,1.473086286,1.89376546,2.01067861,1.340874404,0.348876939,1.546146613,2.693750497,3.526997063,8.776058795,7.852898722,10.33473745,9.676666211,9.851568161,10.84544012,13.09917008,12.1760172,14.08850807,15.15252391,13.02134383,10.59998974,11.23927881,13.0540276,12.22646523,12.21395139,12.81638639,11.74761441,12.68632537,14.29141624,15.40573252,15.12720838,15.55923979,16.48628308,19.11902369,13.36642049,15.06679761,18.24033035,14.5888185,12.64789401,12.16658507,11.97224988,11.31009579,7.566061534,6.83376653,7.116858034,6.997576453,3.893480364,4.057690003,4.965698532,2.663192428,,,
Solomon Islands,SLB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.093332428,0.120820738,0.1172802,0.113826312,0.138078276,0.187574444,0.182014791,0.227052575,0.24458733,0.236770061,0.251646994,0.286804962,0.318686667,0.368020786,0.354227264,0.303297544,0.310697661,0.387963951,0.289473562,0.493528633,0.445228824,0.568913321,0.490912853,0.561712005,0.544357279,0.555177265,0.552326374,0.56244684,0.534580726,0.532048619,0.51739143,0.50301156,0.48895704,0.464464344,0.440984968,0.449142068,0.436737865,0.424755371,0.413190505,0.41117753,0.400195472,0.406935535,0.396313926,0.4025743,0.392469208,0.382869599,0.373759477,0.402354576,0.393250996,0.38452785,0.383105992,,,
